[13:50:46.991] [INFO   ] thread bguspl.set.Main.main() starting.
[13:50:46.997] [SEVERE ] cannot read configuration file config.properties trying from resources.
[13:50:47.001] [SEVERE ] configuration file was loaded from resources directory.
[13:50:48.106] [INFO   ] thread dealer starting.
[13:50:48.107] [INFO   ] thread dealer starting.
[13:51:26.152] [SEVERE ] updating countdown to 21932
[13:51:26.162] [SEVERE ] updating countdown to 21922
[13:51:26.173] [SEVERE ] updating countdown to 21911
[13:51:26.184] [SEVERE ] updating countdown to 21900
[13:51:26.195] [SEVERE ] updating countdown to 21889
[13:51:26.206] [SEVERE ] updating countdown to 21878
[13:51:26.218] [SEVERE ] updating countdown to 21866
[13:51:26.229] [SEVERE ] updating countdown to 21855
[13:51:26.241] [SEVERE ] updating countdown to 21843
[13:51:26.251] [SEVERE ] updating countdown to 21833
[13:51:26.262] [SEVERE ] updating countdown to 21822
[13:51:26.274] [SEVERE ] updating countdown to 21810
[13:51:26.285] [SEVERE ] updating countdown to 21799
[13:51:26.297] [SEVERE ] updating countdown to 21787
[13:51:26.308] [SEVERE ] updating countdown to 21776
[13:51:26.319] [SEVERE ] updating countdown to 21765
[13:51:26.331] [SEVERE ] updating countdown to 21753
[13:51:26.348] [SEVERE ] updating countdown to 21736
[13:51:26.358] [SEVERE ] updating countdown to 21726
[13:51:26.369] [SEVERE ] updating countdown to 21715
[13:51:26.379] [SEVERE ] updating countdown to 21705
[13:51:26.390] [SEVERE ] updating countdown to 21694
[13:51:26.401] [SEVERE ] updating countdown to 21683
[13:51:26.411] [SEVERE ] updating countdown to 21673
[13:51:26.421] [SEVERE ] updating countdown to 21663
[13:51:26.432] [SEVERE ] updating countdown to 21652
[13:51:26.444] [SEVERE ] updating countdown to 21640
[13:51:26.455] [SEVERE ] updating countdown to 21629
[13:51:26.465] [SEVERE ] updating countdown to 21619
[13:51:26.475] [SEVERE ] updating countdown to 21609
[13:51:26.486] [SEVERE ] updating countdown to 21598
[13:51:26.497] [SEVERE ] updating countdown to 21587
[13:51:26.507] [SEVERE ] updating countdown to 21577
[13:51:26.518] [SEVERE ] updating countdown to 21566
[13:51:26.528] [SEVERE ] updating countdown to 21556
[13:51:26.539] [SEVERE ] updating countdown to 21545
[13:51:26.550] [SEVERE ] updating countdown to 21534
[13:51:26.561] [SEVERE ] updating countdown to 21523
[13:51:26.572] [SEVERE ] updating countdown to 21512
[13:51:26.584] [SEVERE ] updating countdown to 21500
[13:51:26.595] [SEVERE ] updating countdown to 21489
[13:51:26.607] [SEVERE ] updating countdown to 21477
[13:51:26.618] [SEVERE ] updating countdown to 21466
[13:51:26.629] [SEVERE ] updating countdown to 21455
[13:51:26.639] [SEVERE ] updating countdown to 21445
[13:51:26.650] [SEVERE ] updating countdown to 21434
[13:51:26.661] [SEVERE ] updating countdown to 21423
[13:51:26.671] [SEVERE ] updating countdown to 21413
[13:51:26.682] [SEVERE ] updating countdown to 21402
[13:51:26.693] [SEVERE ] updating countdown to 21391
[13:51:26.703] [SEVERE ] updating countdown to 21381
[13:51:26.717] [SEVERE ] updating countdown to 21367
[13:51:26.727] [SEVERE ] updating countdown to 21357
[13:51:26.738] [SEVERE ] updating countdown to 21346
[13:51:26.750] [SEVERE ] updating countdown to 21334
[13:51:26.761] [SEVERE ] updating countdown to 21323
[13:51:26.772] [SEVERE ] updating countdown to 21312
[13:51:26.782] [SEVERE ] updating countdown to 21302
[13:51:26.794] [SEVERE ] updating countdown to 21290
[13:51:26.805] [SEVERE ] updating countdown to 21279
[13:51:26.816] [SEVERE ] updating countdown to 21268
[13:51:26.828] [SEVERE ] updating countdown to 21256
[13:51:26.839] [SEVERE ] updating countdown to 21245
[13:51:26.849] [SEVERE ] updating countdown to 21235
[13:51:26.860] [SEVERE ] updating countdown to 21224
[13:51:26.870] [SEVERE ] updating countdown to 21214
[13:51:26.880] [SEVERE ] updating countdown to 21204
[13:51:26.891] [SEVERE ] updating countdown to 21193
[13:51:26.901] [SEVERE ] updating countdown to 21183
[13:51:26.912] [SEVERE ] updating countdown to 21172
[13:51:26.923] [SEVERE ] updating countdown to 21161
[13:51:26.934] [SEVERE ] updating countdown to 21150
[13:51:26.945] [SEVERE ] updating countdown to 21139
[13:51:26.956] [SEVERE ] updating countdown to 21128
[13:51:26.967] [SEVERE ] updating countdown to 21117
[13:51:26.978] [SEVERE ] updating countdown to 21106
[13:51:26.989] [SEVERE ] updating countdown to 21095
[13:51:26.999] [SEVERE ] updating countdown to 21085
[13:51:27.010] [SEVERE ] updating countdown to 21074
[13:51:27.021] [SEVERE ] updating countdown to 21063
[13:51:27.031] [SEVERE ] updating countdown to 21053
[13:51:27.042] [SEVERE ] updating countdown to 21042
[13:51:27.053] [SEVERE ] updating countdown to 21031
[13:51:27.064] [SEVERE ] updating countdown to 21020
[13:51:27.075] [SEVERE ] updating countdown to 21009
[13:51:27.086] [SEVERE ] updating countdown to 20998
[13:51:27.098] [SEVERE ] updating countdown to 20986
[13:51:27.108] [SEVERE ] updating countdown to 20976
[13:51:27.119] [SEVERE ] updating countdown to 20965
[13:51:27.130] [SEVERE ] updating countdown to 20954
[13:51:27.142] [SEVERE ] updating countdown to 20942
[13:51:27.153] [SEVERE ] updating countdown to 20931
[13:51:27.164] [SEVERE ] updating countdown to 20920
[13:51:27.177] [SEVERE ] updating countdown to 20907
[13:51:27.187] [SEVERE ] updating countdown to 20897
[13:51:27.198] [SEVERE ] updating countdown to 20886
[13:51:27.209] [SEVERE ] updating countdown to 20875
[13:51:27.220] [SEVERE ] updating countdown to 20864
[13:51:27.231] [SEVERE ] updating countdown to 20853
[13:51:27.242] [SEVERE ] updating countdown to 20842
[13:51:27.253] [SEVERE ] updating countdown to 20831
[13:51:27.264] [SEVERE ] updating countdown to 20820
[13:51:27.274] [SEVERE ] updating countdown to 20810
[13:51:27.285] [SEVERE ] updating countdown to 20799
[13:51:27.296] [SEVERE ] updating countdown to 20788
[13:51:27.307] [SEVERE ] updating countdown to 20777
[13:51:27.318] [SEVERE ] updating countdown to 20766
[13:51:27.329] [SEVERE ] updating countdown to 20755
[13:51:27.341] [SEVERE ] updating countdown to 20743
[13:51:27.352] [SEVERE ] updating countdown to 20732
[13:51:27.364] [SEVERE ] updating countdown to 20720
[13:51:27.375] [SEVERE ] updating countdown to 20709
[13:51:27.387] [SEVERE ] updating countdown to 20697
[13:51:27.399] [SEVERE ] updating countdown to 20685
[13:51:27.410] [SEVERE ] updating countdown to 20674
[13:51:27.420] [SEVERE ] updating countdown to 20664
[13:51:27.431] [SEVERE ] updating countdown to 20653
[13:51:27.442] [SEVERE ] updating countdown to 20642
[13:51:27.452] [SEVERE ] updating countdown to 20632
[13:51:27.462] [SEVERE ] updating countdown to 20622
[13:51:27.473] [SEVERE ] updating countdown to 20611
[13:51:27.483] [SEVERE ] updating countdown to 20601
[13:51:27.494] [SEVERE ] updating countdown to 20590
[13:51:27.504] [SEVERE ] updating countdown to 20580
[13:51:27.515] [SEVERE ] updating countdown to 20569
[13:51:27.526] [SEVERE ] updating countdown to 20558
[13:51:27.537] [SEVERE ] updating countdown to 20547
[13:51:27.548] [SEVERE ] updating countdown to 20536
[13:51:27.559] [SEVERE ] updating countdown to 20525
[13:51:27.570] [SEVERE ] updating countdown to 20514
[13:51:27.580] [SEVERE ] updating countdown to 20504
[13:51:27.591] [SEVERE ] updating countdown to 20493
[13:51:27.602] [SEVERE ] updating countdown to 20482
[13:51:27.612] [SEVERE ] updating countdown to 20472
[13:51:27.622] [SEVERE ] updating countdown to 20462
[13:51:27.633] [SEVERE ] updating countdown to 20451
[13:51:27.644] [SEVERE ] updating countdown to 20440
[13:51:27.655] [SEVERE ] updating countdown to 20429
[13:51:27.666] [SEVERE ] updating countdown to 20418
[13:51:27.676] [SEVERE ] updating countdown to 20408
[13:51:27.687] [SEVERE ] updating countdown to 20397
[13:51:27.698] [SEVERE ] updating countdown to 20386
[13:51:27.709] [SEVERE ] updating countdown to 20375
[13:51:27.719] [SEVERE ] updating countdown to 20365
[13:51:27.729] [SEVERE ] updating countdown to 20355
[13:51:27.740] [SEVERE ] updating countdown to 20344
[13:51:27.751] [SEVERE ] updating countdown to 20333
[13:51:27.762] [SEVERE ] updating countdown to 20322
[13:51:27.773] [SEVERE ] updating countdown to 20311
[13:51:27.783] [SEVERE ] updating countdown to 20301
[13:51:27.794] [SEVERE ] updating countdown to 20290
[13:51:27.806] [SEVERE ] updating countdown to 20278
[13:51:27.817] [SEVERE ] updating countdown to 20267
[13:51:27.828] [SEVERE ] updating countdown to 20256
[13:51:27.839] [SEVERE ] updating countdown to 20245
[13:51:27.849] [SEVERE ] updating countdown to 20235
[13:51:27.860] [SEVERE ] updating countdown to 20224
[13:51:27.871] [SEVERE ] updating countdown to 20213
[13:51:27.882] [SEVERE ] updating countdown to 20202
[13:51:27.892] [SEVERE ] updating countdown to 20192
[13:51:27.903] [SEVERE ] updating countdown to 20181
[13:51:27.914] [SEVERE ] updating countdown to 20170
[13:51:27.924] [SEVERE ] updating countdown to 20160
[13:51:27.935] [SEVERE ] updating countdown to 20149
[13:51:27.946] [SEVERE ] updating countdown to 20138
[13:51:27.956] [SEVERE ] updating countdown to 20128
[13:51:27.967] [SEVERE ] updating countdown to 20117
[13:51:27.978] [SEVERE ] updating countdown to 20106
[13:51:27.990] [SEVERE ] updating countdown to 20094
[13:51:28.001] [SEVERE ] updating countdown to 20083
[13:51:28.013] [SEVERE ] updating countdown to 20071
[13:51:28.024] [SEVERE ] updating countdown to 20060
[13:51:28.036] [SEVERE ] updating countdown to 20048
[13:51:28.047] [SEVERE ] updating countdown to 20037
[13:51:28.058] [SEVERE ] updating countdown to 20026
[13:51:28.069] [SEVERE ] updating countdown to 20015
[13:51:28.080] [SEVERE ] updating countdown to 20004
[13:51:28.091] [SEVERE ] updating countdown to 19993
[13:51:28.103] [SEVERE ] updating countdown to 19981
[13:51:28.113] [SEVERE ] updating countdown to 19971
[13:51:28.124] [SEVERE ] updating countdown to 19960
[13:51:28.135] [SEVERE ] updating countdown to 19949
[13:51:28.146] [SEVERE ] updating countdown to 19938
[13:51:28.157] [SEVERE ] updating countdown to 19927
[13:51:28.167] [SEVERE ] updating countdown to 19917
[13:51:28.178] [SEVERE ] updating countdown to 19906
[13:51:28.189] [SEVERE ] updating countdown to 19895
[13:51:28.199] [SEVERE ] updating countdown to 19885
[13:51:28.210] [SEVERE ] updating countdown to 19874
[13:51:28.221] [SEVERE ] updating countdown to 19863
[13:51:28.231] [SEVERE ] updating countdown to 19853
[13:51:28.241] [SEVERE ] updating countdown to 19843
[13:51:28.252] [SEVERE ] updating countdown to 19832
[13:51:28.262] [SEVERE ] updating countdown to 19822
[13:51:28.272] [SEVERE ] updating countdown to 19812
[13:51:28.283] [SEVERE ] updating countdown to 19801
[13:51:28.294] [SEVERE ] updating countdown to 19790
[13:51:28.304] [SEVERE ] updating countdown to 19780
[13:51:28.315] [SEVERE ] updating countdown to 19769
[13:51:28.326] [SEVERE ] updating countdown to 19758
[13:51:28.336] [SEVERE ] updating countdown to 19748
[13:51:28.347] [SEVERE ] updating countdown to 19737
[13:51:28.357] [SEVERE ] updating countdown to 19727
[13:51:28.368] [SEVERE ] updating countdown to 19716
[13:51:28.379] [SEVERE ] updating countdown to 19705
[13:51:28.391] [SEVERE ] updating countdown to 19693
[13:51:28.401] [SEVERE ] updating countdown to 19683
[13:51:28.412] [SEVERE ] updating countdown to 19672
[13:51:28.422] [SEVERE ] updating countdown to 19662
[13:51:28.433] [SEVERE ] updating countdown to 19651
[13:51:28.444] [SEVERE ] updating countdown to 19640
[13:51:28.454] [SEVERE ] updating countdown to 19630
[13:51:28.465] [SEVERE ] updating countdown to 19619
[13:51:28.476] [SEVERE ] updating countdown to 19608
[13:51:28.486] [SEVERE ] updating countdown to 19598
[13:51:28.497] [SEVERE ] updating countdown to 19587
[13:51:28.508] [SEVERE ] updating countdown to 19576
[13:51:28.519] [SEVERE ] updating countdown to 19565
[13:51:28.529] [SEVERE ] updating countdown to 19555
[13:51:28.540] [SEVERE ] updating countdown to 19544
[13:51:28.550] [SEVERE ] updating countdown to 19534
[13:51:28.561] [SEVERE ] updating countdown to 19523
[13:51:28.572] [SEVERE ] updating countdown to 19512
[13:51:28.583] [SEVERE ] updating countdown to 19501
[13:51:28.593] [SEVERE ] updating countdown to 19491
[13:51:28.604] [SEVERE ] updating countdown to 19480
[13:51:28.614] [SEVERE ] updating countdown to 19470
[13:51:28.625] [SEVERE ] updating countdown to 19459
[13:51:28.636] [SEVERE ] updating countdown to 19448
[13:51:28.646] [SEVERE ] updating countdown to 19438
[13:51:28.657] [SEVERE ] updating countdown to 19427
[13:51:28.667] [SEVERE ] updating countdown to 19417
[13:51:28.678] [SEVERE ] updating countdown to 19406
[13:51:28.689] [SEVERE ] updating countdown to 19395
[13:51:28.700] [SEVERE ] updating countdown to 19384
[13:51:28.711] [SEVERE ] updating countdown to 19373
[13:51:28.722] [SEVERE ] updating countdown to 19362
[13:51:28.734] [SEVERE ] updating countdown to 19350
[13:51:28.745] [SEVERE ] updating countdown to 19339
[13:51:28.756] [SEVERE ] updating countdown to 19329
[13:51:28.766] [SEVERE ] updating countdown to 19318
[13:51:28.777] [SEVERE ] updating countdown to 19307
[13:51:28.787] [SEVERE ] updating countdown to 19297
[13:51:28.798] [SEVERE ] updating countdown to 19286
[13:51:28.809] [SEVERE ] updating countdown to 19275
[13:51:28.819] [SEVERE ] updating countdown to 19265
[13:51:28.830] [SEVERE ] updating countdown to 19254
[13:51:28.841] [SEVERE ] updating countdown to 19243
[13:51:28.852] [SEVERE ] updating countdown to 19232
[13:51:28.864] [SEVERE ] updating countdown to 19220
[13:51:28.876] [SEVERE ] updating countdown to 19208
[13:51:28.888] [SEVERE ] updating countdown to 19197
[13:51:28.899] [SEVERE ] updating countdown to 19185
[13:51:28.910] [SEVERE ] updating countdown to 19174
[13:51:28.922] [SEVERE ] updating countdown to 19162
[13:51:28.933] [SEVERE ] updating countdown to 19151
[13:51:28.944] [SEVERE ] updating countdown to 19140
[13:51:28.955] [SEVERE ] updating countdown to 19129
[13:51:28.967] [SEVERE ] updating countdown to 19117
[13:51:28.978] [SEVERE ] updating countdown to 19106
[13:51:28.989] [SEVERE ] updating countdown to 19095
[13:51:28.999] [SEVERE ] updating countdown to 19085
[13:51:29.010] [SEVERE ] updating countdown to 19074
[13:51:29.021] [SEVERE ] updating countdown to 19063
[13:51:29.031] [SEVERE ] updating countdown to 19053
[13:51:29.042] [SEVERE ] updating countdown to 19042
[13:51:29.053] [SEVERE ] updating countdown to 19031
[13:51:29.064] [SEVERE ] updating countdown to 19020
[13:51:29.075] [SEVERE ] updating countdown to 19009
[13:51:29.087] [SEVERE ] updating countdown to 18997
[13:51:29.097] [SEVERE ] updating countdown to 18987
[13:51:29.108] [SEVERE ] updating countdown to 18976
[13:51:29.119] [SEVERE ] updating countdown to 18965
[13:51:29.129] [SEVERE ] updating countdown to 18955
[13:51:29.140] [SEVERE ] updating countdown to 18944
[13:51:29.151] [SEVERE ] updating countdown to 18933
[13:51:29.161] [SEVERE ] updating countdown to 18923
[13:51:29.172] [SEVERE ] updating countdown to 18912
[13:51:29.182] [SEVERE ] updating countdown to 18902
[13:51:29.193] [SEVERE ] updating countdown to 18891
[13:51:29.204] [SEVERE ] updating countdown to 18880
[13:51:29.214] [SEVERE ] updating countdown to 18870
[13:51:29.225] [SEVERE ] updating countdown to 18859
[13:51:29.235] [SEVERE ] updating countdown to 18849
[13:51:29.246] [SEVERE ] updating countdown to 18838
[13:51:29.256] [SEVERE ] updating countdown to 18828
[13:51:29.267] [SEVERE ] updating countdown to 18817
[13:51:29.277] [SEVERE ] updating countdown to 18807
[13:51:29.288] [SEVERE ] updating countdown to 18796
[13:51:29.299] [SEVERE ] updating countdown to 18785
[13:51:29.309] [SEVERE ] updating countdown to 18775
[13:51:29.320] [SEVERE ] updating countdown to 18764
[13:51:29.331] [SEVERE ] updating countdown to 18753
[13:51:29.341] [SEVERE ] updating countdown to 18743
[13:51:29.352] [SEVERE ] updating countdown to 18732
[13:51:29.362] [SEVERE ] updating countdown to 18722
[13:51:29.373] [SEVERE ] updating countdown to 18711
[13:51:29.384] [SEVERE ] updating countdown to 18700
[13:51:29.395] [SEVERE ] updating countdown to 18689
[13:51:29.405] [SEVERE ] updating countdown to 18679
[13:51:29.416] [SEVERE ] updating countdown to 18668
[13:51:29.427] [SEVERE ] updating countdown to 18657
[13:51:29.438] [SEVERE ] updating countdown to 18646
[13:51:29.451] [SEVERE ] updating countdown to 18633
[13:51:29.463] [SEVERE ] updating countdown to 18622
[13:51:29.473] [SEVERE ] updating countdown to 18611
[13:51:29.484] [SEVERE ] updating countdown to 18600
[13:51:29.495] [SEVERE ] updating countdown to 18589
[13:51:29.506] [SEVERE ] updating countdown to 18578
[13:51:29.517] [SEVERE ] updating countdown to 18567
[13:51:29.527] [SEVERE ] updating countdown to 18557
[13:51:29.538] [SEVERE ] updating countdown to 18546
[13:51:29.548] [SEVERE ] updating countdown to 18536
[13:51:29.559] [SEVERE ] updating countdown to 18525
[13:51:29.569] [SEVERE ] updating countdown to 18515
[13:51:29.580] [SEVERE ] updating countdown to 18504
[13:51:29.591] [SEVERE ] updating countdown to 18493
[13:51:29.601] [SEVERE ] updating countdown to 18483
[13:51:29.611] [SEVERE ] updating countdown to 18473
[13:51:29.622] [SEVERE ] updating countdown to 18462
[13:51:29.632] [SEVERE ] updating countdown to 18452
[13:51:29.643] [SEVERE ] updating countdown to 18441
[13:51:29.653] [SEVERE ] updating countdown to 18431
[13:51:29.664] [SEVERE ] updating countdown to 18420
[13:51:29.674] [SEVERE ] updating countdown to 18410
[13:51:29.685] [SEVERE ] updating countdown to 18399
[13:51:29.696] [SEVERE ] updating countdown to 18388
[13:51:29.706] [SEVERE ] updating countdown to 18378
[13:51:29.717] [SEVERE ] updating countdown to 18367
[13:51:29.728] [SEVERE ] updating countdown to 18356
[13:51:29.739] [SEVERE ] updating countdown to 18345
[13:51:29.750] [SEVERE ] updating countdown to 18334
[13:51:29.761] [SEVERE ] updating countdown to 18323
[13:51:29.772] [SEVERE ] updating countdown to 18312
[13:51:29.783] [SEVERE ] updating countdown to 18301
[13:51:29.800] [SEVERE ] updating countdown to 18284
[13:51:29.811] [SEVERE ] updating countdown to 18273
[13:51:29.822] [SEVERE ] updating countdown to 18262
[13:51:29.833] [SEVERE ] updating countdown to 18251
[13:51:29.844] [SEVERE ] updating countdown to 18240
[13:51:29.855] [SEVERE ] updating countdown to 18229
[13:51:29.866] [SEVERE ] updating countdown to 18218
[13:51:29.877] [SEVERE ] updating countdown to 18207
[13:51:29.888] [SEVERE ] updating countdown to 18196
[13:51:29.899] [SEVERE ] updating countdown to 18185
[13:51:29.910] [SEVERE ] updating countdown to 18174
[13:51:29.921] [SEVERE ] updating countdown to 18163
[13:51:29.932] [SEVERE ] updating countdown to 18152
[13:51:29.943] [SEVERE ] updating countdown to 18141
[13:51:29.954] [SEVERE ] updating countdown to 18130
[13:51:29.966] [SEVERE ] updating countdown to 18118
[13:51:29.977] [SEVERE ] updating countdown to 18107
[13:51:29.988] [SEVERE ] updating countdown to 18096
[13:51:29.999] [SEVERE ] updating countdown to 18085
[13:51:30.010] [SEVERE ] updating countdown to 18074
[13:51:30.020] [SEVERE ] updating countdown to 18064
[13:51:30.031] [SEVERE ] updating countdown to 18053
[13:51:30.042] [SEVERE ] updating countdown to 18042
[13:51:30.053] [SEVERE ] updating countdown to 18031
[13:51:30.064] [SEVERE ] updating countdown to 18020
[13:51:30.075] [SEVERE ] updating countdown to 18009
[13:51:30.086] [SEVERE ] updating countdown to 17998
[13:51:30.097] [SEVERE ] updating countdown to 17987
[13:51:30.108] [SEVERE ] updating countdown to 17976
[13:51:30.119] [SEVERE ] updating countdown to 17965
[13:51:30.130] [SEVERE ] updating countdown to 17954
[13:51:30.141] [SEVERE ] updating countdown to 17943
[13:51:30.153] [SEVERE ] updating countdown to 17931
[13:51:30.163] [SEVERE ] updating countdown to 17921
[13:51:30.174] [SEVERE ] updating countdown to 17910
[13:51:30.185] [SEVERE ] updating countdown to 17899
[13:51:30.196] [SEVERE ] updating countdown to 17888
[13:51:30.207] [SEVERE ] updating countdown to 17877
[13:51:30.218] [SEVERE ] updating countdown to 17866
[13:51:30.229] [SEVERE ] updating countdown to 17855
[13:51:30.241] [SEVERE ] updating countdown to 17843
[13:51:30.253] [SEVERE ] updating countdown to 17831
[13:51:30.265] [SEVERE ] updating countdown to 17819
[13:51:30.276] [SEVERE ] updating countdown to 17808
[13:51:30.287] [SEVERE ] updating countdown to 17797
[13:51:30.298] [SEVERE ] updating countdown to 17786
[13:51:30.309] [SEVERE ] updating countdown to 17775
[13:51:30.319] [SEVERE ] updating countdown to 17765
[13:51:30.330] [SEVERE ] updating countdown to 17754
[13:51:30.341] [SEVERE ] updating countdown to 17743
[13:51:30.352] [SEVERE ] updating countdown to 17732
[13:51:30.363] [SEVERE ] updating countdown to 17721
[13:51:30.374] [SEVERE ] updating countdown to 17710
[13:51:30.385] [SEVERE ] updating countdown to 17699
[13:51:30.397] [SEVERE ] updating countdown to 17687
[13:51:30.408] [SEVERE ] updating countdown to 17676
[13:51:30.419] [SEVERE ] updating countdown to 17665
[13:51:30.431] [SEVERE ] updating countdown to 17653
[13:51:30.443] [SEVERE ] updating countdown to 17641
[13:51:30.454] [SEVERE ] updating countdown to 17630
[13:51:30.465] [SEVERE ] updating countdown to 17619
[13:51:30.476] [SEVERE ] updating countdown to 17608
[13:51:30.487] [SEVERE ] updating countdown to 17597
[13:51:30.498] [SEVERE ] updating countdown to 17586
[13:51:30.509] [SEVERE ] updating countdown to 17575
[13:51:30.519] [SEVERE ] updating countdown to 17565
[13:51:30.531] [SEVERE ] updating countdown to 17553
[13:51:30.542] [SEVERE ] updating countdown to 17542
[13:51:30.552] [SEVERE ] updating countdown to 17532
[13:51:30.563] [SEVERE ] updating countdown to 17521
[13:51:30.574] [SEVERE ] updating countdown to 17510
[13:51:30.585] [SEVERE ] updating countdown to 17499
[13:51:30.598] [SEVERE ] updating countdown to 17486
[13:51:30.608] [SEVERE ] updating countdown to 17476
[13:51:30.619] [SEVERE ] updating countdown to 17465
[13:51:30.630] [SEVERE ] updating countdown to 17454
[13:51:30.641] [SEVERE ] updating countdown to 17443
[13:51:30.652] [SEVERE ] updating countdown to 17432
[13:51:30.663] [SEVERE ] updating countdown to 17421
[13:51:30.674] [SEVERE ] updating countdown to 17410
[13:51:30.685] [SEVERE ] updating countdown to 17399
[13:51:30.696] [SEVERE ] updating countdown to 17388
[13:51:30.706] [SEVERE ] updating countdown to 17378
[13:51:30.717] [SEVERE ] updating countdown to 17367
[13:51:30.727] [SEVERE ] updating countdown to 17357
[13:51:30.738] [SEVERE ] updating countdown to 17346
[13:51:30.749] [SEVERE ] updating countdown to 17335
[13:51:30.759] [SEVERE ] updating countdown to 17325
[13:51:30.770] [SEVERE ] updating countdown to 17314
[13:51:30.781] [SEVERE ] updating countdown to 17303
[13:51:30.791] [SEVERE ] updating countdown to 17293
[13:51:30.802] [SEVERE ] updating countdown to 17282
[13:51:30.813] [SEVERE ] updating countdown to 17271
[13:51:30.823] [SEVERE ] updating countdown to 17261
[13:51:30.834] [SEVERE ] updating countdown to 17250
[13:51:30.844] [SEVERE ] updating countdown to 17240
[13:51:30.854] [SEVERE ] updating countdown to 17230
[13:51:30.865] [SEVERE ] updating countdown to 17219
[13:51:30.875] [SEVERE ] updating countdown to 17209
[13:51:30.886] [SEVERE ] updating countdown to 17198
[13:51:30.896] [SEVERE ] updating countdown to 17188
[13:51:30.907] [SEVERE ] updating countdown to 17177
[13:51:30.918] [SEVERE ] updating countdown to 17166
[13:51:30.929] [SEVERE ] updating countdown to 17155
[13:51:30.939] [SEVERE ] updating countdown to 17145
[13:51:30.950] [SEVERE ] updating countdown to 17134
[13:51:30.962] [SEVERE ] updating countdown to 17122
[13:51:30.973] [SEVERE ] updating countdown to 17111
[13:51:30.985] [SEVERE ] updating countdown to 17099
[13:51:30.997] [SEVERE ] updating countdown to 17087
[13:51:31.008] [SEVERE ] updating countdown to 17076
[13:51:31.020] [SEVERE ] updating countdown to 17064
[13:51:31.030] [SEVERE ] updating countdown to 17054
[13:51:31.041] [SEVERE ] updating countdown to 17043
[13:51:31.052] [SEVERE ] updating countdown to 17032
[13:51:31.064] [SEVERE ] updating countdown to 17020
[13:51:31.074] [SEVERE ] updating countdown to 17010
[13:51:31.085] [SEVERE ] updating countdown to 16999
[13:51:31.096] [SEVERE ] updating countdown to 16988
[13:51:31.108] [SEVERE ] updating countdown to 16976
[13:51:31.119] [SEVERE ] updating countdown to 16965
[13:51:31.130] [SEVERE ] updating countdown to 16954
[13:51:31.142] [SEVERE ] updating countdown to 16942
[13:51:31.154] [SEVERE ] updating countdown to 16930
[13:51:31.165] [SEVERE ] updating countdown to 16919
[13:51:31.176] [SEVERE ] updating countdown to 16908
[13:51:31.187] [SEVERE ] updating countdown to 16897
[13:51:31.198] [SEVERE ] updating countdown to 16886
[13:51:31.209] [SEVERE ] updating countdown to 16875
[13:51:31.220] [SEVERE ] updating countdown to 16864
[13:51:31.231] [SEVERE ] updating countdown to 16853
[13:51:31.242] [SEVERE ] updating countdown to 16842
[13:51:31.253] [SEVERE ] updating countdown to 16831
[13:51:31.265] [SEVERE ] updating countdown to 16819
[13:51:31.276] [SEVERE ] updating countdown to 16808
[13:51:31.286] [SEVERE ] updating countdown to 16798
[13:51:31.296] [SEVERE ] updating countdown to 16788
[13:51:31.307] [SEVERE ] updating countdown to 16777
[13:51:31.318] [SEVERE ] updating countdown to 16766
[13:51:31.329] [SEVERE ] updating countdown to 16755
[13:51:31.340] [SEVERE ] updating countdown to 16744
[13:51:31.350] [SEVERE ] updating countdown to 16734
[13:51:31.361] [SEVERE ] updating countdown to 16723
[13:51:31.373] [SEVERE ] updating countdown to 16711
[13:51:31.384] [SEVERE ] updating countdown to 16700
[13:51:31.396] [SEVERE ] updating countdown to 16688
[13:51:31.408] [SEVERE ] updating countdown to 16676
[13:51:31.420] [SEVERE ] updating countdown to 16664
[13:51:31.431] [SEVERE ] updating countdown to 16653
[13:51:31.443] [SEVERE ] updating countdown to 16641
[13:51:31.454] [SEVERE ] updating countdown to 16630
[13:51:31.465] [SEVERE ] updating countdown to 16619
[13:51:31.476] [SEVERE ] updating countdown to 16608
[13:51:31.487] [SEVERE ] updating countdown to 16597
[13:51:31.498] [SEVERE ] updating countdown to 16586
[13:51:31.510] [SEVERE ] updating countdown to 16574
[13:51:31.521] [SEVERE ] updating countdown to 16563
[13:51:31.532] [SEVERE ] updating countdown to 16552
[13:51:31.544] [SEVERE ] updating countdown to 16540
[13:51:31.555] [SEVERE ] updating countdown to 16529
[13:51:31.566] [SEVERE ] updating countdown to 16518
[13:51:31.577] [SEVERE ] updating countdown to 16507
[13:51:31.588] [SEVERE ] updating countdown to 16496
[13:51:31.599] [SEVERE ] updating countdown to 16485
[13:51:31.610] [SEVERE ] updating countdown to 16474
[13:51:31.621] [SEVERE ] updating countdown to 16463
[13:51:31.632] [SEVERE ] updating countdown to 16452
[13:51:31.644] [SEVERE ] updating countdown to 16440
[13:51:31.655] [SEVERE ] updating countdown to 16429
[13:51:31.665] [SEVERE ] updating countdown to 16419
[13:51:31.676] [SEVERE ] updating countdown to 16408
[13:51:31.691] [SEVERE ] updating countdown to 16393
[13:51:31.705] [SEVERE ] updating countdown to 16379
[13:51:31.716] [SEVERE ] updating countdown to 16368
[13:51:31.726] [SEVERE ] updating countdown to 16358
[13:51:31.737] [SEVERE ] updating countdown to 16347
[13:51:31.747] [SEVERE ] updating countdown to 16337
